county,nov_rate,state,year,2008_pop_est,total area sqmi,water area,land area
Summit County,3.8,Utah,2008,35229,1882.05,11,1871.05
Tooele County,3.9,Utah,2008,55909,7287.12,356.76,6930.35
Uintah County,1.9,Utah,2008,31009,4498.98,21.91,4477.07
Utah County,3.4,Utah,2008,487615,2140.98,142.64,1998.33
Wasatch County,4.1,Utah,2008,22120,1209.17,31.78,1177.39
Washington County,5.4,Utah,2008,135552,2429.91,3.28,2426.62
Wayne County,6.8,Utah,2008,2731,2466.47,6.15,2460.32
Weber County,4.4,Utah,2008,223676,659.46,83.93,575.54
Addison County,4.6,Vermont,2008,36905,808.3,38.12,770.18
Bennington County,5.3,Vermont,2008,37168,677.67,1.4,676.27
Caledonia County,5.4,Vermont,2008,31167,657.52,6.94,650.59
Chittenden County,4.1,Vermont,2008,154659,619.64,80.6,539.04
Essex County,5.5,Vermont,2008,6404,673.75,8.56,665.2
Franklin County,5.1,Vermont,2008,47462,692.02,54.95,637.07
Grand Isle County,6.4,Vermont,2008,7211,194.67,112.06,82.62
Lamoille County,5.8,Vermont,2008,23971,463.75,2.78,460.97
Orange County,4.2,Vermont,2008,29032,691.74,3.18,688.56
Orleans County,6.5,Vermont,2008,27269,721.14,23.44,697.7
Rutland County,5.9,Vermont,2008,62368,944.77,12.24,932.53
Washington County,4.8,Vermont,2008,59278,695.43,6.26,689.17
Windham County,5,Vermont,2008,44407,798.12,9.4,788.72
Windsor County,4.1,Vermont,2008,56850,975.74,4.78,970.96
Accomack County,5.2,Virginia,2008,33970,1310.05,854.8,455.24
Albemarle County,3.2,Virginia,2008,97081,726.18,3.58,722.61
Alexandria City,2.9,Virginia,2008,132949,15.41,0.23,15.18
Alleghany County,6,Virginia,2008,16404,445.67,1.04,444.63
Amelia County,5.5,Virginia,2008,12563,358.54,1.74,356.8
Amherst County,4.3,Virginia,2008,32510,478.78,3.6,475.18
Appomattox County,4.9,Virginia,2008,14795,334.73,1.05,333.69
Arlington County,2.6,Virginia,2008,196305,25.96,0.09,25.87
Augusta County,4.1,Virginia,2008,73555,970.93,0.57,970.36
Bath County,5.4,Virginia,2008,4778,534.56,2.7,531.86
Bedford County,3.8,Virginia,2008,67594,769.25,14.75,754.5
Bland County,5.2,Virginia,2008,6921,358.73,0.06,358.67
Botetourt County,3.5,Virginia,2008,32955,545.94,3.28,542.66
Bristol City,6.8,Virginia,2008,17631,13.16,0.27,12.9
Brunswick County,7.1,Virginia,2008,17791,569.37,3.23,566.14
Buchanan County,4.6,Virginia,2008,24371,503.88,0,503.88
Buckingham County,5.2,Virginia,2008,16819,583.56,2.7,580.86
Buena Vista City,5.5,Virginia,2008,6664,6.83,0,6.83
Campbell County,4.2,Virginia,2008,54232,507.26,2.78,504.48
Caroline County,5.8,Virginia,2008,28011,538.89,6.36,532.52
Carroll County,7.9,Virginia,2008,30067,477.64,1.3,476.34
Charles City County,4.8,Virginia,2008,7232,204.22,21.46,182.76
Charlotte County,6.4,Virginia,2008,12654,477.44,2.45,474.99
Charlottesville City,3.9,Virginia,2008,42130,10.26,0,10.26
Chesapeake City,4.1,Virginia,2008,218458,350.9,10.18,340.72
Chesterfield County,3.9,Virginia,2008,309837,436.99,11.23,425.75
Clarke County,4,Virginia,2008,14092,178.19,1.57,176.62
Colonial Heights City,4.6,Virginia,2008,17387,7.79,0.31,7.48
Covington City,7.2,Virginia,2008,5991,5.67,0,5.67
Craig County,3.7,Virginia,2008,5167,330.61,0,330.61
Culpeper County,5.3,Virginia,2008,46056,382.28,1.27,381
Cumberland County,5.5,Virginia,2008,9849,299.73,1.28,298.45
Danville City,12.7,Virginia,2008,43765,43.94,0.88,43.06
Dickenson County,5.1,Virginia,2008,16078,333.63,1.91,331.71
Dinwiddie County,4.5,Virginia,2008,27694,506.98,3.31,503.67
Emporia City,8,Virginia,2008,5820,6.97,0.07,6.89
Essex County,6.2,Virginia,2008,10920,285.91,28.14,257.77
Fairfax City,3.3,Virginia,2008,22112,6.31,0,6.31
Fairfax County,3,Virginia,2008,1044178,406.61,11.57,395.04
Falls Church City,4.4,Virginia,2008,11219,1.99,0,1.99
Fauquier County,3.8,Virginia,2008,64558,651.42,1.72,649.7
Floyd County,5.1,Virginia,2008,15101,381.23,0.01,381.22
Fluvanna County,3.6,Virginia,2008,25461,290.21,2.84,287.37
Franklin City,7.3,Virginia,2008,8538,8.4,0.05,8.35
Franklin County,5.6,Virginia,2008,55284,711.56,19.48,692.08
Frederick County,4.8,Virginia,2008,76060,415.62,1,414.63
Fredericksburg City,6.7,Virginia,2008,23277,10.52,0,10.52
Galax City,7,Virginia,2008,6888,8.23,0,8.23
Giles County,5.7,Virginia,2008,17168,360.4,3.07,357.33
Gloucester County,3.9,Virginia,2008,36638,288,71.39,216.61
Goochland County,3.6,Virginia,2008,21285,289.99,5.56,284.43
Grayson County,6.7,Virginia,2008,15938,445.9,3.26,442.64
Greene County,3.4,Virginia,2008,18131,156.96,0.39,156.58
Greensville County,6.2,Virginia,2008,12206,296.81,1.37,295.44
Halifax County,7.2,Virginia,2008,36347,829.56,10.27,819.3
Hampton City,5.3,Virginia,2008,138957,136.23,84.45,51.78
Hanover County,3.9,Virginia,2008,99404,474.08,1.4,472.68
Harrisonburg City,4.3,Virginia,2008,47286,17.59,0.03,17.56
Henrico County,4,Virginia,2008,300198,244.6,6.54,238.06
Henry County,9.2,Virginia,2008,55073,384.39,2.04,382.35
Highland County,6.2,Virginia,2008,2403,415.86,0,415.86
Hopewell City,6.4,Virginia,2008,22576,10.82,0.58,10.24
Isle of Wight County,4.2,Virginia,2008,34955,362.76,46.89,315.87
James City County,3.4,Virginia,2008,64436,179.71,36.79,142.92
King George County,5.4,Virginia,2008,22996,187.79,7.79,180
King William County,4.5,Virginia,2008,15604,285.65,10.22,275.43
King and Queen County,5.7,Virginia,2008,6916,326.33,10.06,316.26
Lancaster County,5.5,Virginia,2008,11481,231.35,98.2,133.14
Lee County,5.4,Virginia,2008,25463,437.32,0.18,437.13
Lexington City,6.5,Virginia,2008,6963,2.49,0,2.49
Loudoun County,3,Virginia,2008,292570,521.1,1.25,519.85
Louisa County,4.6,Virginia,2008,32475,510.79,13.65,497.14
Lunenburg County,6.6,Virginia,2008,12936,432.38,0.68,431.7
Lynchburg City,4.9,Virginia,2008,74018,49.76,0.37,49.39
Madison County,3.8,Virginia,2008,13332,321.78,0.36,321.42
Manassas City,4.8,Virginia,2008,34858,9.96,0.02,9.93
Manassas Park City,3.4,Virginia,2008,12744,2.49,0,2.49
Martinsville City,14.6,Virginia,2008,14040,11.01,0.05,10.96
Mathews County,3.7,Virginia,2008,9041,251.96,166.28,85.68
Mecklenburg County,6.9,Virginia,2008,32920,679.29,55.36,623.93
Middlesex County,4.1,Virginia,2008,10806,210.75,80.46,130.3
Montgomery County,4.3,Virginia,2008,92724,389.43,1.21,388.22
Nelson County,4.4,Virginia,2008,15050,474.31,1.95,472.35
New Kent County,4,Virginia,2008,17728,223.48,13.93,209.55
Newport News City,5.3,Virginia,2008,181287,119.05,50.76,68.29
Norfolk City,5.7,Virginia,2008,241201,96.3,42.58,53.73
Northampton County,6.6,Virginia,2008,12586,795.34,587.97,207.37
Northumberland County,5.4,Virginia,2008,12496,285.67,93.36,192.3
Norton City,4.9,Virginia,2008,3861,7.53,0,7.53
Nottoway County,6.1,Virginia,2008,15847,316.1,1.45,314.65
Orange County,5.1,Virginia,2008,33077,343.41,1.7,341.7
Page County,7.7,Virginia,2008,24208,314.09,2.97,311.13
Patrick County,7.5,Virginia,2008,18677,485.87,2.72,483.14
Petersburg City,7.8,Virginia,2008,32321,23.19,0.3,22.88
Pittsylvania County,8.8,Virginia,2008,63472,978.18,7.42,970.76
Poquoson City,3.5,Virginia,2008,12103,78.43,62.91,15.52
Portsmouth City,5.4,Virginia,2008,95802,46.62,13.46,33.16
Powhatan County,3.8,Virginia,2008,27745,262.4,1.12,261.28
Prince Edward County,5.8,Virginia,2008,22959,353.85,1.09,352.76
Prince George County,4.6,Virginia,2008,35059,281.85,16.23,265.62
Prince William County,3.6,Virginia,2008,374776,348.36,10.58,337.78
Pulaski County,6.9,Virginia,2008,35051,329.59,9.03,320.57
Radford City,5.3,Virginia,2008,16304,10.19,0.37,9.82
Rappahannock County,3.9,Virginia,2008,7420,266.83,0.26,266.57
Richmond City,6.3,Virginia,2008,202254,62.55,2.48,60.07
Richmond County,5.5,Virginia,2008,9386,216.38,24.92,191.46
Roanoke City,4.9,Virginia,2008,95813,42.91,0.03,42.88
Roanoke County,3.2,Virginia,2008,91704,251.04,0.18,250.87
Rockbridge County,4.8,Virginia,2008,22363,600.98,1.35,599.63
Rockingham County,3.7,Virginia,2008,75075,853.29,2.14,851.15
Russell County,5.2,Virginia,2008,28831,476.77,2.11,474.66
Salem City,4.1,Virginia,2008,24673,14.59,0,14.59
Scott County,5.7,Virginia,2008,23237,538.63,2.05,536.58
Shenandoah County,4.8,Virginia,2008,41720,512.53,0.32,512.2
Smyth County,6,Virginia,2008,32386,452.31,0.22,452.09
Southampton County,5.1,Virginia,2008,18706,602.35,2.8,599.56
Spotsylvania County,3.8,Virginia,2008,120195,412.27,11.41,400.86
Stafford County,3.7,Virginia,2008,124323,279.95,9.59,270.35
Staunton City,4.9,Virginia,2008,23945,19.71,0,19.71
Suffolk City,4.3,Virginia,2008,82603,429.07,29.05,400.02
Surry County,4.8,Virginia,2008,7061,310.31,31.22,279.09
Sussex County,6.7,Virginia,2008,12215,492.83,2.1,490.73
Tazewell County,3.9,Virginia,2008,45020,519.89,0.15,519.74
Virginia Beach City,4,Virginia,2008,433331,497.33,249.03,248.29
Warren County,4.9,Virginia,2008,37259,216.32,2.63,213.7
Washington County,5.3,Virginia,2008,54475,565.98,3.12,562.86
Waynesboro City,5.8,Virginia,2008,20920,15.38,0.02,15.36
Westmoreland County,5.6,Virginia,2008,17305,252.64,23.46,229.18
Williamsburg City,9.9,Virginia,2008,13296,8.67,0.13,8.54
Winchester City,5.3,Virginia,2008,26004,9.33,0,9.33
Wise County,4.3,Virginia,2008,41489,405.22,1.18,404.04
Wythe County,6.4,Virginia,2008,29123,464.62,1.37,463.24
York County,3.5,Virginia,2008,64944,215.52,109.87,105.65
Adams County,7,Washington,2008,17782,1929.69,4.73,1924.96
Asotin County,6.7,Washington,2008,21393,640.69,5.34,635.34
Benton County,5.4,Washington,2008,166573,1760.12,57.03,1703.09
Chelan County,5.8,Washington,2008,70813,2993.62,72.25,2921.37
Clallam County,7.6,Washington,2008,70769,2670.34,930.89,1739.45
Clark County,8.2,Washington,2008,415282,656.22,27.99,628.22
Columbia County,9,Washington,2008,3903,873.53,4.71,868.81
Cowlitz County,9.2,Washington,2008,101688,1166.33,27.69,1138.64
Douglas County,6,Washington,2008,37216,1848.69,28.17,1820.53
Ferry County,7.9,Washington,2008,7439,2257.46,53.48,2203.98
Franklin County,6.8,Washington,2008,70775,1265.35,22.95,1242.4
Garfield County,5.8,Washington,2008,2244,718.19,7.64,710.55
Grant County,7.2,Washington,2008,84944,2791.29,110.23,2681.06
Grays Harbor County,8.8,Washington,2008,72027,2224.44,307.55,1916.89
Island County,6,Washington,2008,78375,517.39,308.95,208.43
Jefferson County,6.3,Washington,2008,29648,2183.52,369.29,1814.23
King County,4.9,Washington,2008,1875020,2306.53,180.48,2126.04
Kitsap County,5.4,Washington,2008,246912,565.98,170.01,395.97
Kittitas County,6.2,Washington,2008,40015,2333.11,35.93,2297.19
Klickitat County,7.2,Washington,2008,20135,1904.18,31.8,1872.37
Lewis County,9.5,Washington,2008,74899,2436.26,28.63,2407.64
Lincoln County,5.9,Washington,2008,10608,2339.71,28.51,2311.21
Mason County,7.3,Washington,2008,59785,1051.03,89.97,961.06
Okanogan County,7,Washington,2008,40235,5315.16,47.09,5268.07
Pacific County,9.4,Washington,2008,21305,1223.5,290.52,932.97
Pend Oreille County,9.4,Washington,2008,12985,1425.32,25.05,1400.27
Pierce County,6.4,Washington,2008,785400,1806.5,127.58,1678.91
San Juan County,4.7,Washington,2008,15590,621.07,446.15,174.92
Skagit County,6.6,Washington,2008,115808,1920.47,185.33,1735.14
Skamania County,9.2,Washington,2008,10918,1683.86,27.42,1656.44
Snohomish County,5.8,Washington,2008,694622,2196.41,107.35,2089.06
Spokane County,6.1,Washington,2008,462263,1780.72,17.09,1763.64
Stevens County,8.5,Washington,2008,43398,2540.64,62.34,2478.3
Thurston County,5.5,Washington,2008,244332,773.64,46.62,727.02
Wahkiakum County,7.8,Washington,2008,4033,286.69,22.45,264.24
Walla Walla County,4.7,Washington,2008,57315,1299.25,28.74,1270.51
Whatcom County,5.5,Washington,2008,196708,2503.55,384.02,2119.53
Whitman County,4.1,Washington,2008,43802,2177.6,18.23,2159.37
Yakima County,7.2,Washington,2008,235272,4311.61,15.38,4296.23
Barbour County,4.2,West Virginia,2008,16241,342.75,1.96,340.79
Berkeley County,5.2,West Virginia,2008,101629,321.58,0.44,321.14
Boone County,3,West Virginia,2008,24794,503.18,0.2,502.98
Braxton County,4.4,West Virginia,2008,14587,516.17,2.69,513.48
Brooke County,5.8,West Virginia,2008,24168,92.26,3.41,88.85
Cabell County,3.7,West Virginia,2008,95209,288.02,6.43,281.59
Calhoun County,5.9,West Virginia,2008,7621,280.64,0.02,280.62
Clay County,5.2,West Virginia,2008,9603,343.82,1.42,342.4
Doddridge County,3.8,West Virginia,2008,8034,320.48,0.05,320.43
Fayette County,4.2,West Virginia,2008,46171,668.36,4.43,663.93
Gilmer County,3.3,West Virginia,2008,8408,340.07,0.02,340.05
Grant County,4.6,West Virginia,2008,12022,480.19,2.99,477.21
Greenbrier County,4.6,West Virginia,2008,35457,1024.43,3.17,1021.26
Hampshire County,4.2,West Virginia,2008,23664,644.62,2.9,641.72
Hancock County,6,West Virginia,2008,30802,88.35,5.53,82.82
Hardy County,4.4,West Virginia,2008,13793,584.48,1.09,583.39
Harrison County,3.6,West Virginia,2008,68441,416.6,0.56,416.04
Jackson County,4.6,West Virginia,2008,29101,471.59,5.8,465.79
Jefferson County,4.1,West Virginia,2008,52184,211.57,2.03,209.53
Kanawha County,3.2,West Virginia,2008,192414,910.99,7.89,903.1
Lewis County,3.6,West Virginia,2008,16422,389.75,7.61,382.14
Lincoln County,3.9,West Virginia,2008,21881,438.59,1.16,437.43
Logan County,3.4,West Virginia,2008,36548,455.61,1.4,454.21
Marion County,3.1,West Virginia,2008,56141,311.49,1.8,309.69
Marshall County,4.8,West Virginia,2008,33248,312.18,5.19,306.99
Mason County,6.5,West Virginia,2008,27097,444.8,12.95,431.85
McDowell County,4.8,West Virginia,2008,22494,534.9,0.18,534.72
Mercer County,3.6,West Virginia,2008,61848,420.69,0.26,420.43
Mineral County,4,West Virginia,2008,27824,329.13,1.4,327.73
Mingo County,3.6,West Virginia,2008,26850,423.64,1.03,422.61
Monongalia County,2.4,West Virginia,2008,92200,365.89,4.73,361.16
Monroe County,3.9,West Virginia,2008,13607,473.66,0.3,473.37
Morgan County,5.5,West Virginia,2008,17520,229.67,0.68,228.98
Nicholas County,4.2,West Virginia,2008,26138,654.4,5.77,648.63
Ohio County,4.2,West Virginia,2008,44469,108.86,2.68,106.18
Pendleton County,4,West Virginia,2008,7761,698.15,0.28,697.87
Pleasants County,4.8,West Virginia,2008,7702,134.59,3.86,130.73
Pocahontas County,8.6,West Virginia,2008,8807,941.85,1.56,940.29
Preston County,3.6,West Virginia,2008,33067,651.39,3.06,648.32
Putnam County,3,West Virginia,2008,55051,350.4,4.17,346.23
Raleigh County,3.4,West Virginia,2008,78379,609.34,2.41,606.93
Randolph County,5.7,West Virginia,2008,29236,1039.92,0.2,1039.72
Ritchie County,4.4,West Virginia,2008,10516,453.58,0.07,453.51
Roane County,5.6,West Virginia,2008,15048,483.75,0.18,483.57
Summers County,4.5,West Virginia,2008,13712,367.72,6.54,361.17
Taylor County,4.1,West Virginia,2008,16792,175.69,2.91,172.78
Tucker County,7.3,West Virginia,2008,7160,421.11,2.24,418.87
Tyler County,5.3,West Virginia,2008,9363,260.69,3.14,257.56
Upshur County,3.8,West Virginia,2008,23929,354.86,0.1,354.76
Wayne County,4.1,West Virginia,2008,42767,512.19,6.4,505.79
Webster County,4.7,West Virginia,2008,9260,556.15,0.18,555.97
Wetzel County,6,West Virginia,2008,16645,361.37,2.14,359.22
Wirt County,5.3,West Virginia,2008,5745,234.83,1.85,232.99
Wood County,4.4,West Virginia,2008,86783,376.94,9.65,367.29
Wyoming County,3.6,West Virginia,2008,23957,501.82,0.94,500.88
Adams County,7.9,Wisconsin,2008,21101,688.51,40.78,647.74
Ashland County,5.9,Wisconsin,2008,16145,2293.73,1249.91,1043.82
Barron County,5.9,Wisconsin,2008,46009,890.02,27.18,862.84
Bayfield County,6.8,Wisconsin,2008,15160,2041.53,565.28,1476.25
Brown County,4.8,Wisconsin,2008,244016,615.42,86.75,528.68
Buffalo County,4.2,Wisconsin,2008,13734,709.58,25.11,684.47
Burnett County,7.1,Wisconsin,2008,15696,880.38,58.86,821.52
Calumet County,4.4,Wisconsin,2008,48014,397.03,77.19,319.84
Chippewa County,5.6,Wisconsin,2008,61524,1041.32,30.89,1010.43
Clark County,5.6,Wisconsin,2008,34644,1219.08,3.44,1215.64
Columbia County,5.4,Wisconsin,2008,56362,795.7,21.91,773.79
Crawford County,5.9,Wisconsin,2008,16808,599.22,26.53,572.69
Dane County,3.6,Wisconsin,2008,477791,1238.32,36.42,1201.89
Dodge County,5.3,Wisconsin,2008,89239,906.99,24.71,882.28
Door County,6.4,Wisconsin,2008,28023,2369.83,1887.11,482.72
Douglas County,5.6,Wisconsin,2008,43830,1479.91,170.78,1309.13
Dunn County,4.1,Wisconsin,2008,43382,863.91,11.89,852.03
Eau Claire County,4.3,Wisconsin,2008,97176,645.28,7.64,637.64
Florence County,7.8,Wisconsin,2008,4564,497.46,9.43,488.03
Fond du Lac County,5.7,Wisconsin,2008,101122,765.8,42.89,722.91
Forest County,7.1,Wisconsin,2008,9620,1046.4,32.34,1014.05
Grant County,4.6,Wisconsin,2008,50834,1183.31,35.46,1147.85
Green County,4.6,Wisconsin,2008,36598,584.56,0.58,583.99
Green Lake County,7.2,Wisconsin,2008,19102,380.44,26.15,354.28
Iowa County,4.6,Wisconsin,2008,23701,768.08,5.41,762.67
Iron County,8.9,Wisconsin,2008,6101,919.24,162.01,757.23
Jackson County,5.7,Wisconsin,2008,20348,1000.11,12.79,987.32
Jefferson County,5,Wisconsin,2008,83140,582.75,25.73,557.01
Juneau County,6.6,Wisconsin,2008,26825,804.13,36.53,767.61
Kenosha County,6,Wisconsin,2008,164636,754.31,481.48,272.83
Kewaunee County,4.9,Wisconsin,2008,20636,1084.52,741.89,342.64
La Crosse County,4.1,Wisconsin,2008,112761,479.92,27.18,452.74
Lafayette County,3.9,Wisconsin,2008,16768,634.56,1,633.57
Langlade County,6.5,Wisconsin,2008,20248,887.88,15.2,872.67
Lincoln County,6.2,Wisconsin,2008,29094,907.05,23.75,883.3
Manitowoc County,5.3,Wisconsin,2008,81698,1493.87,902.34,591.53
Marathon County,4.7,Wisconsin,2008,133036,1576.14,31.18,1544.96
Marinette County,7.2,Wisconsin,2008,42019,1550.07,148.32,1401.76
Marquette County,7.6,Wisconsin,2008,15485,464.42,8.94,455.49
Menominee County,9.6,Wisconsin,2008,4214,364.99,7.03,357.96
Milwaukee County,6.1,Wisconsin,2008,934752,1189.7,948.14,241.56
Monroe County,5.2,Wisconsin,2008,44157,908.29,7.52,900.77
Oconto County,7.3,Wisconsin,2008,37816,1149.04,151.07,997.97
Oneida County,6.6,Wisconsin,2008,36500,1235.88,111.38,1124.5
Outagamie County,4.9,Wisconsin,2008,174388,644.4,4.06,640.34
Ozaukee County,4.3,Wisconsin,2008,85994,1116.2,884.26,231.95
Pepin County,4.5,Wisconsin,2008,7545,248.68,16.4,232.28
Pierce County,4.5,Wisconsin,2008,40758,591.59,15.1,576.49
Polk County,6.1,Wisconsin,2008,44331,956.28,39.01,917.27
Portage County,4.1,Wisconsin,2008,69641,822.76,16.45,806.31
Price County,5.7,Wisconsin,2008,14411,1278.43,25.87,1252.56
Racine County,6.1,Wisconsin,2008,194730,791.9,458.81,333.1
Richland County,4.5,Wisconsin,2008,18205,589.38,3.18,586.2
Rock County,7.2,Wisconsin,2008,160647,726.2,5.73,720.47
Rusk County,6.7,Wisconsin,2008,14884,930.89,17.77,913.13
Saint Croix County,4.7,Wisconsin,2008,83192,735.81,13.98,721.82
Sauk County,5.5,Wisconsin,2008,61231,848.43,10.8,837.63
Sawyer County,8.3,Wisconsin,2008,16650,1350.32,93.9,1256.42
Shawano County,5.6,Wisconsin,2008,41894,909.33,16.82,892.51
Sheboygan County,5.1,Wisconsin,2008,115652,1270.97,757.34,513.63
Taylor County,6.2,Wisconsin,2008,20577,984.49,9.63,974.86
Trempealeau County,4.7,Wisconsin,2008,28452,741.98,7.9,734.08
Vernon County,4.7,Wisconsin,2008,29431,816.41,21.54,794.87
Vilas County,7.3,Wisconsin,2008,21767,1017.85,144.13,873.72
Walworth County,5.2,Wisconsin,2008,101916,576.5,21.19,555.31
Washburn County,7.7,Wisconsin,2008,16003,853.06,43.37,809.68
Washington County,4.6,Wisconsin,2008,130795,435.89,5.07,430.82
Waukesha County,4.3,Wisconsin,2008,386691,580.48,24.91,555.58
Waupaca County,6,Wisconsin,2008,52593,765.33,14.24,751.09
Waushara County,6.4,Wisconsin,2008,24760,637.39,11.36,626.03
Winnebago County,4.6,Wisconsin,2008,164910,578.7,140.12,438.58
Wood County,5.8,Wisconsin,2008,74519,809.46,16.68,792.78
Albany County,2.4,Wyoming,2008,34643,4308.79,36.04,4272.75
Big Horn County,3.8,Wyoming,2008,11419,3158.96,21.97,3136.99
Campbell County,1.8,Wyoming,2008,42846,4801.56,4.8,4796.76
Carbon County,3.6,Wyoming,2008,15658,7964.03,67.89,7896.14
Converse County,2.8,Wyoming,2008,13486,4265.1,10.38,4254.72
Crook County,2.7,Wyoming,2008,6823,2870.52,11.93,2858.59
Fremont County,4.2,Wyoming,2008,38907,9265.8,83.53,9182.27
Goshen County,3.1,Wyoming,2008,12772,2232.16,6.84,2225.32
Hot Springs County,3.3,Wyoming,2008,4698,2006.21,2.32,2003.89
Johnson County,3.1,Wyoming,2008,8460,4174.71,8.42,4166.28
Laramie County,3.9,Wyoming,2008,89077,2687.63,1.58,2686.05
Lincoln County,4.1,Wyoming,2008,17629,4089.01,19.92,4069.09
Natrona County,2.7,Wyoming,2008,73682,5375.72,35.83,5339.88
Niobrara County,3.1,Wyoming,2008,2467,2627.9,2.09,2625.81
Park County,4.1,Wyoming,2008,27594,6968.51,26.11,6942.39
Platte County,4.1,Wyoming,2008,8622,2110.9,25.97,2084.93
Sheridan County,3,Wyoming,2008,28465,2527.07,3.75,2523.32
Sublette County,1.7,Wyoming,2008,9474,4935.66,53.08,4882.57
Sweetwater County,2.5,Wyoming,2008,42358,10491.17,65.87,10425.3
