state,county,2003 Continuum,2003 Influence,Less high 1990,High diploma 1990,Some college 1990,Bachelors or higher 1990,Per less high 1990,Per high diploma 1990,Per some college 1990,Per bachelors or higher 1990,Less high 2000,High diploma 2000,Some college 2000,Bachelors or higher 2000,Per less high 2000,Per high diploma 2000,Per some college 2000,Per bachelors or higher 2000,2013 Continuum,2013 Urban Influence Code,Less high 2011,High diploma 2011,Some college 2011,Bachelors or higher 2011,Per less high 2011,Per high diploma 2011,Per some college 2011,Per bachelors or higher 2011
Kansas,Riley County,5,8,2542,8092,9461,10470,8.3,26.5,31.0,34.3,1808,6591,9063,11896,6.2,22.5,30.9,40.5,3,2,1802,6426,12075,16573,4.9,17.4,32.7,44.9
Kansas,Rooks County,9,10,1059,1672,904,449,25.9,40.9,22.1,11.0,503,1617,1182,599,12.9,41.5,30.3,15.4,9,10,297,1343,1209,802,8.1,36.8,33.1,22.0
Kansas,Rush County,9,10,764,992,716,321,27.4,35.5,25.6,11.5,441,834,872,421,17.2,32.5,34.0,16.4,9,10,226,776,838,510,9.6,33.0,35.7,21.7
Kansas,Russell County,7,9,1443,2152,1261,794,25.5,38.1,22.3,14.1,901,1903,1631,888,16.9,35.8,30.6,16.7,7,9,514,1638,1639,1198,10.3,32.8,32.9,24.0
Kansas,Saline County,5,8,5580,11683,8904,5611,17.6,36.8,28.0,17.7,4508,11979,11135,7058,13.0,34.5,32.1,20.4,5,8,3740,12262,12042,8566,10.2,33.5,32.9,23.4
Kansas,Scott County,7,9,775,1154,1006,470,22.8,33.9,29.5,13.8,522,974,1103,777,15.5,28.9,32.7,23.0,7,9,520,1148,1067,705,15.1,33.4,31.0,20.5
Kansas,Sedgwick County,2,2,44416,80908,71425,56119,17.6,32.0,28.2,22.2,42147,82723,85897,71818,14.9,29.3,30.4,25.4,2,2,35537,86738,105785,95071,11.0,26.8,32.7,29.4
Kansas,Seward County,7,8,3001,3417,3140,1252,27.8,31.6,29.0,11.6,4602,3408,2957,1723,36.3,26.9,23.3,13.6,5,8,4774,3293,3626,1565,36.0,24.8,27.3,11.8
Kansas,Shawnee County,3,2,16341,37830,27224,23400,15.6,36.1,26.0,22.3,13267,37589,31759,29094,11.9,33.6,28.4,26.0,3,2,11036,37171,36812,34650,9.2,31.1,30.8,29.0
Kansas,Sheridan County,9,12,375,759,626,270,18.5,37.4,30.8,13.3,232,698,672,303,12.2,36.6,35.3,15.9,9,12,152,610,652,390,8.4,33.8,36.1,21.6
Kansas,Sherman County,7,11,1109,1591,1188,554,25.0,35.8,26.7,12.5,578,1551,1542,648,13.4,35.9,35.7,15.0,7,11,442,1368,1723,580,10.7,33.3,41.9,14.1
Kansas,Smith County,9,12,981,1566,846,376,26.0,41.5,22.4,10.0,514,1267,999,558,15.4,38.0,29.9,16.7,9,12,256,969,1024,496,9.3,35.3,37.3,18.1
Kansas,Stafford County,9,10,776,1231,1032,601,21.3,33.8,28.4,16.5,557,946,1151,600,17.1,29.1,35.4,18.4,9,10,376,863,1110,656,12.5,28.7,36.9,21.8
Kansas,Stanton County,9,12,325,438,405,238,23.1,31.2,28.8,16.9,323,455,442,248,22.0,31.0,30.1,16.9,9,12,230,365,441,296,17.3,27.4,33.1,22.2
Kansas,Stevens County,7,9,683,1108,919,445,21.6,35.1,29.1,14.1,642,1052,1017,576,19.5,32.0,30.9,17.5,7,9,621,1287,1151,557,17.2,35.6,31.8,15.4
Kansas,Sumner County,2,2,3850,6982,4093,1895,22.9,41.5,24.3,11.3,2277,6293,5482,2610,13.7,37.8,32.9,15.7,2,2,1258,5665,5707,3139,8.0,35.9,36.2,19.9
Kansas,Thomas County,7,11,729,1746,1729,784,14.6,35.0,34.7,15.7,362,1506,1864,1246,7.3,30.3,37.4,25.0,7,11,343,1443,1801,1414,6.9,28.9,36.0,28.3
Kansas,Trego County,9,10,695,910,650,309,27.1,35.5,25.4,12.1,368,881,764,329,15.7,37.6,32.6,14.0,9,10,127,705,759,531,6.0,33.2,35.8,25.0
Kansas,Wabaunsee County,3,2,704,2157,950,548,16.2,49.5,21.8,12.6,465,2104,1253,801,10.1,45.5,27.1,17.3,3,2,241,1863,1590,1101,5.0,38.9,33.2,23.0
Kansas,Wallace County,9,12,255,396,353,143,22.2,34.5,30.8,12.5,181,416,341,195,16.0,36.7,30.1,17.2,9,12,91,354,359,271,8.5,32.9,33.4,25.2
Kansas,Washington County,9,10,1499,1890,998,552,30.4,38.3,20.2,11.2,858,1744,1277,693,18.8,38.1,27.9,15.2,9,12,400,1534,1414,684,9.9,38.0,35.1,17.0
Kansas,Wichita County,9,12,488,549,470,216,28.3,31.9,27.3,12.5,362,534,477,252,22.3,32.9,29.4,15.5,9,12,310,413,449,225,22.2,29.6,32.1,16.1
Kansas,Wilson County,7,9,1803,2709,1769,806,25.4,38.2,25.0,11.4,1313,2581,2290,760,18.9,37.2,33.0,10.9,7,10,900,2305,2144,922,14.4,36.8,34.2,14.7
Kansas,Woodson County,9,12,856,1146,666,244,29.4,39.4,22.9,8.4,443,1072,848,304,16.6,40.2,31.8,11.4,9,12,230,911,831,375,9.8,38.8,35.4,16.0
Kansas,Wyandotte County,1,1,30288,36022,23821,10402,30.1,35.8,23.7,10.3,25121,33098,26753,11636,26.0,34.3,27.7,12.0,1,1,21492,33125,29953,16036,21.4,32.9,29.8,15.9
Kentucky,Adair County,7,9,5313,2722,1119,731,53.7,27.5,11.3,7.4,4502,3509,2026,1233,39.9,31.1,18.0,10.9,7,9,3164,4588,2876,2006,25.0,36.3,22.8,15.9
Kentucky,Allen County,6,6,4628,3445,952,438,48.9,36.4,10.1,4.6,4133,4563,1887,1060,35.5,39.2,16.2,9.1,3,2,3082,4943,3839,1860,22.5,36.0,28.0,13.6
Kentucky,Anderson County,6,5,3134,3599,1760,928,33.3,38.2,18.7,9.9,2466,5419,3203,1512,19.6,43.0,25.4,12.0,6,3,1747,5718,4471,2789,11.9,38.8,30.4,18.9
Kentucky,Ballard County,9,8,1910,2061,891,466,35.8,38.7,16.7,8.7,1364,2332,1456,614,23.7,40.4,25.3,10.6,9,8,870,2287,1857,790,15.0,39.4,32.0,13.6
Kentucky,Barren County,6,5,10302,7431,3021,1873,45.5,32.8,13.4,8.3,7865,10399,4632,2855,30.5,40.4,18.0,11.1,6,5,5515,12145,7066,4557,18.8,41.5,24.1,15.6
Kentucky,Bath County,8,5,3405,1824,719,393,53.7,28.8,11.3,6.2,3053,2569,1080,749,41.0,34.5,14.5,10.1,8,5,1959,3148,1949,981,24.4,39.2,24.3,12.2
Kentucky,Bell County,7,8,10466,5121,2232,1825,53.3,26.1,11.4,9.3,8689,6644,2909,1800,43.4,33.2,14.5,9.0,7,8,6585,6942,4052,1913,33.8,35.6,20.8,9.8
Kentucky,Boone County,1,1,8329,12866,8730,5422,23.6,36.4,24.7,15.3,8072,17771,15959,12364,14.9,32.8,29.5,22.8,1,1,6477,22666,26710,24912,8.0,28.1,33.1,30.8
Kentucky,Bourbon County,2,2,4439,4202,2240,1451,36.0,34.1,18.2,11.8,3199,5043,3021,1752,24.6,38.7,23.2,13.5,2,2,2363,5085,4188,2216,17.1,36.7,30.2,16.0
Kentucky,Boyd County,2,2,10841,11691,8144,4133,31.1,33.6,23.4,11.9,7641,12255,9911,4890,22.0,35.3,28.6,14.1,2,2,4019,12493,12167,6153,11.5,35.9,34.9,17.7
Kentucky,Boyle County,7,8,5774,5717,2795,2407,34.6,34.2,16.7,14.4,4318,6351,4258,3564,23.4,34.3,23.0,19.3,7,8,2827,6904,5517,4465,14.3,35.0,28.0,22.7
Kentucky,Bracken County,1,1,2209,1793,688,326,44.0,35.7,13.7,6.5,1659,2219,1062,520,30.4,40.6,19.5,9.5,1,1,967,2464,1448,795,17.0,43.4,25.5,14.0
Kentucky,Breathitt County,7,12,4937,2581,1128,809,52.2,27.3,11.9,8.6,4414,3239,1702,1038,42.5,31.2,16.4,10.0,7,12,2941,3246,2203,1062,31.1,34.3,23.3,11.2
Kentucky,Breckinridge County,8,7,4595,4130,1216,674,43.3,38.9,11.5,6.3,3885,5523,2163,930,31.1,44.2,17.3,7.4,8,7,3016,6090,3406,1320,21.8,44.0,24.6,9.5
Kentucky,Bullitt County,1,1,10101,11471,5217,1807,35.3,40.1,18.2,6.3,9418,16162,10108,3619,24.0,41.1,25.7,9.2,1,1,7167,21375,16322,7472,13.7,40.8,31.2,14.3
Kentucky,Butler County,8,6,3875,2236,772,369,53.4,30.8,10.6,5.1,3337,3426,1182,544,39.3,40.4,13.9,6.4,3,2,2228,3878,2066,780,24.9,43.3,23.1,8.7
Kentucky,Caldwell County,6,6,3398,3223,1574,733,38.1,36.1,17.6,8.2,2493,3816,2027,929,26.9,41.2,21.9,10.0,7,9,1184,4038,2306,1475,13.2,44.9,25.6,16.4
Kentucky,Calloway County,7,8,5736,5425,3785,3596,30.9,29.3,20.4,19.4,4646,6365,4964,5057,22.1,30.3,23.6,24.0,7,8,2898,7278,6506,6337,12.6,31.6,28.3,27.5
Kentucky,Campbell County,1,1,15316,18001,11547,7867,29.0,34.1,21.9,14.9,10956,19882,14598,11748,19.2,34.8,25.5,20.5,1,1,6581,19015,17915,17841,10.7,31.0,29.2,29.1
Kentucky,Carlisle County,9,10,1321,1439,518,230,37.7,41.0,14.8,6.6,983,1456,861,390,26.6,39.5,23.3,10.6,9,10,631,1351,1083,470,17.9,38.2,30.6,13.3
Kentucky,Carroll County,6,4,2400,2052,853,633,40.4,34.6,14.4,10.7,2133,2513,1491,553,31.9,37.6,22.3,8.3,6,4,1550,3119,1621,797,21.9,44.0,22.9,11.2
Kentucky,Carter County,6,6,7328,4757,1811,1139,48.7,31.6,12.0,7.6,6198,6484,3162,1550,35.6,37.3,18.2,8.9,6,6,3714,7615,4706,2358,20.2,41.4,25.6,12.8
Kentucky,Casey County,9,10,5204,2505,852,591,56.9,27.4,9.3,6.5,4435,3833,1386,769,42.6,36.8,13.3,7.4,9,10,3021,4135,2656,1238,27.3,37.4,24.0,11.2
Kentucky,Christian County,3,2,10753,13537,10387,4016,27.8,35.0,26.8,10.4,9185,13462,12669,5028,22.8,33.4,31.4,12.5,2,2,6177,13791,15172,7018,14.7,32.7,36.0,16.6
Kentucky,Clark County,2,2,6699,6552,3432,2489,34.9,34.2,17.9,13.0,5536,8043,5143,3465,25.0,36.3,23.2,15.6,2,2,3973,8742,6983,5137,16.0,35.2,28.1,20.7
Kentucky,Clay County,7,10,7835,2900,1129,954,61.1,22.6,8.8,7.4,8131,4661,2003,1288,50.6,29.0,12.5,8.0,7,10,5416,5508,2567,1428,36.3,36.9,17.2,9.6
Kentucky,Clinton County,9,12,3330,1732,531,394,55.6,28.9,8.9,6.6,3066,2085,918,525,46.5,31.6,13.9,8.0,9,12,2118,2520,1660,669,30.4,36.2,23.8,9.6
Kentucky,Crittenden County,6,6,2468,2493,828,313,40.4,40.9,13.6,5.1,2135,2596,1256,473,33.0,40.2,19.4,7.3,7,9,1301,2452,1985,738,20.1,37.9,30.7,11.4
Kentucky,Cumberland County,9,10,2774,1146,382,281,60.5,25.0,8.3,6.1,2189,1808,621,354,44.0,36.4,12.5,7.1,9,10,1097,1869,1175,641,22.9,39.1,24.6,13.4
Kentucky,Daviess County,3,2,15268,20204,11822,7754,27.7,36.7,21.5,14.1,11516,22492,15569,10168,19.3,37.6,26.1,17.0,3,2,7995,24986,19790,13410,12.1,37.8,29.9,20.3
Kentucky,Edmonson County,3,2,3376,2100,740,354,51.4,32.0,11.3,5.4,3014,3153,1311,387,38.3,40.1,16.7,4.9,3,2,1805,3592,1999,1130,21.2,42.1,23.4,13.3
Kentucky,Elliott County,9,12,2190,1056,446,220,56.0,27.0,11.4,5.6,2098,1372,607,345,47.4,31.0,13.7,7.8,9,12,1424,2376,1432,423,25.2,42.0,25.3,7.5
Kentucky,Estill County,6,6,4902,2938,834,496,53.5,32.0,9.1,5.4,4228,3796,1458,707,41.5,37.3,14.3,6.9,6,6,2628,4961,1823,798,25.7,48.6,17.9,7.8
Kentucky,Fayette County,2,2,28125,33238,37299,43454,19.8,23.4,26.2,30.6,23752,37448,46420,59615,14.2,22.4,27.8,35.6,2,2,20222,41083,55791,81946,10.2,20.6,28.0,41.2
Kentucky,Fleming County,7,9,3671,2654,926,695,46.2,33.4,11.7,8.7,3069,3473,1806,806,33.5,37.9,19.7,8.8,7,9,2124,3824,2615,1255,21.6,38.9,26.6,12.8
Kentucky,Floyd County,7,11,13063,7296,4235,1972,49.2,27.5,15.9,7.4,10973,8492,6158,2747,38.7,29.9,21.7,9.7,7,11,6707,9341,7418,3444,24.9,34.7,27.6,12.8
Kentucky,Franklin County,4,5,6920,9190,6565,6144,24.0,31.9,22.8,21.3,6874,10166,7625,7723,21.2,31.4,23.5,23.8,4,3,4551,10975,9674,9310,13.2,31.8,28.0,27.0
Kentucky,Fulton County,7,8,2512,1554,879,567,45.6,28.2,15.9,10.3,1558,1991,974,588,30.5,39.0,19.1,11.5,9,8,1105,1567,1238,588,24.6,34.8,27.5,13.1
Kentucky,Gallatin County,1,1,1347,1304,530,168,40.2,38.9,15.8,5.0,1604,2223,835,345,32.0,44.4,16.7,6.9,1,1,1003,2479,1562,569,17.9,44.2,27.8,10.1
Kentucky,Garrard County,6,6,3551,2633,1100,492,45.7,33.9,14.1,6.3,3048,3553,2305,1045,30.6,35.7,23.2,10.5,6,6,2436,4640,3068,1806,20.4,38.8,25.7,15.1
Kentucky,Grant County,1,1,3700,3849,1389,697,38.4,39.9,14.4,7.2,3823,6131,2603,1304,27.6,44.2,18.8,9.4,1,1,2741,7042,3981,1950,17.4,44.8,25.3,12.4
Kentucky,Graves County,7,8,8615,8146,3931,1990,38.0,35.9,17.3,8.8,6635,9694,5473,3130,26.6,38.9,22.0,12.6,7,8,4430,9314,7236,4404,17.5,36.7,28.5,17.3
Kentucky,Grayson County,6,6,7035,4170,1577,833,51.7,30.6,11.6,6.1,5930,5921,2863,1226,37.2,37.1,18.0,7.7,6,6,4023,7397,4521,1599,22.9,42.2,25.8,9.1
Kentucky,Green County,8,7,3620,2144,844,485,51.0,30.2,11.9,6.8,3079,2892,1286,726,38.6,36.2,16.1,9.1,8,7,1709,3640,1756,810,21.6,46.0,22.2,10.2
Kentucky,Greenup County,2,2,8491,8459,4429,2672,35.3,35.2,18.4,11.1,6300,9564,6545,2914,24.9,37.8,25.8,11.5,2,2,3657,9639,8116,4367,14.2,37.4,31.5,16.9
Kentucky,Hancock County,3,2,1485,2217,807,335,30.7,45.8,16.7,6.9,1238,2481,1266,442,22.8,45.7,23.3,8.1,3,2,686,2714,1748,647,11.8,46.8,30.2,11.2
Kentucky,Hardin County,3,2,12267,17923,13028,6425,24.7,36.1,26.2,12.9,10323,20021,19047,8967,17.7,34.3,32.6,15.4,3,2,7577,22306,23486,16082,10.9,32.1,33.8,23.2
Kentucky,Harlan County,7,9,11373,6594,3101,1438,50.5,29.3,13.8,6.4,9100,7553,3436,1952,41.3,34.3,15.6,8.9,7,10,5527,6945,4763,2288,28.3,35.6,24.4,11.7
Kentucky,Harrison County,6,6,3941,4036,1611,902,37.6,38.5,15.4,8.6,3104,5118,2512,1275,25.8,42.6,20.9,10.6,6,4,2387,5439,3187,1797,18.6,42.5,24.9,14.0
Kentucky,Hart County,8,7,5286,2800,1068,505,54.7,29.0,11.1,5.2,4799,4025,1847,803,41.8,35.1,16.1,7.0,8,7,3390,5141,2627,1286,27.2,41.3,21.1,10.3
Kentucky,Henderson County,2,2,8700,9823,6038,3082,31.5,35.5,21.8,11.1,6511,11318,8000,4131,21.7,37.8,26.7,13.8,2,2,4475,11734,10433,5382,14.0,36.6,32.6,16.8
Kentucky,Henry County,1,1,3279,3260,1163,687,39.1,38.9,13.9,8.2,2670,4465,1914,983,26.6,44.5,19.1,9.8,1,1,1981,4700,2688,1180,18.8,44.6,25.5,11.2
Kentucky,Hickman County,9,10,1664,1323,571,294,43.2,34.3,14.8,7.6,1329,1459,619,327,35.6,39.1,16.6,8.8,9,10,654,1399,1033,313,19.2,41.2,30.4,9.2
Kentucky,Hopkins County,4,5,11198,10576,5257,2865,37.5,35.4,17.6,9.6,9021,12056,7055,3332,28.7,38.3,22.4,10.6,5,8,5012,12737,9599,4931,15.5,39.5,29.7,15.3
Kentucky,Jackson County,9,10,4516,1843,603,362,61.7,25.2,8.2,4.9,4055,2875,1098,583,47.1,33.4,12.8,6.8,9,10,2575,4011,1759,896,27.9,43.4,19.0,9.7
Kentucky,Jefferson County,1,1,113529,132878,107696,84952,25.9,30.3,24.5,19.3,84268,134929,129770,115317,18.2,29.1,28.0,24.8,1,1,57110,141802,154509,162513,11.1,27.5,29.9,31.5
Kentucky,Jessamine County,2,2,5715,5531,3694,3518,31.0,30.0,20.0,19.1,5059,7822,6096,5205,20.9,32.3,25.2,21.5,2,2,4844,9375,8860,9405,14.9,28.9,27.3,29.0
Kentucky,Johnson County,7,11,6605,4597,2013,1356,45.3,31.5,13.8,9.3,5702,5525,3052,1456,36.2,35.1,19.4,9.3,7,11,3713,6035,4697,1744,22.9,37.3,29.0,10.8
Kentucky,Kenton County,1,1,22676,29317,21389,15072,25.6,33.1,24.2,17.0,17460,31834,26058,22375,17.9,32.6,26.7,22.9,1,1,11829,32052,33685,31512,10.8,29.4,30.9,28.9
Kentucky,Knott County,9,12,5829,2664,1258,868,54.9,25.1,11.8,8.2,4719,3525,2012,1171,41.3,30.8,17.6,10.2,9,12,3221,3835,2534,1344,29.5,35.1,23.2,12.3
Kentucky,Knox County,7,9,9574,4884,2034,1442,53.4,27.2,11.3,8.0,9366,6641,2602,1792,45.9,32.6,12.8,8.8,7,8,6328,8666,3964,2337,29.7,40.7,18.6,11.0
Kentucky,Larue County,3,2,3207,2715,1256,636,41.0,34.7,16.1,8.1,2612,3629,1792,984,29.0,40.2,19.9,10.9,3,2,1674,4226,2903,1013,17.1,43.1,29.6,10.3
Kentucky,Laurel County,7,8,12799,8228,3787,2223,47.3,30.4,14.0,8.2,12445,11999,6321,3666,36.1,34.8,18.4,10.6,5,8,9701,15407,10557,4987,23.9,37.9,26.0,12.3
Kentucky,Lawrence County,6,7,4653,2483,1001,540,53.6,28.6,11.5,6.2,4290,3386,1900,680,41.8,33.0,18.5,6.6,6,7,2460,4517,2625,1295,22.6,41.5,24.1,11.9
Kentucky,Lee County,9,12,2633,1279,474,268,56.6,27.5,10.2,5.8,2640,1660,744,337,49.1,30.8,13.8,6.3,9,12,1467,2185,1077,407,28.6,42.5,21.0,7.9
Kentucky,Leslie County,9,12,4796,1982,742,528,59.6,24.6,9.2,6.6,3904,2473,1317,520,47.5,30.1,16.0,6.3,9,10,2698,2610,1753,663,34.9,33.8,22.7,8.6
Kentucky,Letcher County,9,12,9054,4631,1844,1116,54.4,27.8,11.1,6.7,7029,5575,3029,1297,41.5,32.9,17.9,7.7,9,10,4437,6041,4292,1974,26.5,36.1,25.6,11.8
Kentucky,Lewis County,8,5,4434,2290,858,545,54.6,28.2,10.6,6.7,3940,3218,1502,596,42.6,34.8,16.2,6.4,8,7,2505,4008,1954,1038,26.4,42.2,20.6,10.9
Kentucky,Lincoln County,7,8,6334,4255,1381,789,49.6,33.3,10.8,6.2,5463,6293,2382,1302,35.4,40.8,15.4,8.4,7,8,3691,7464,3852,1783,22.0,44.5,22.9,10.6
Kentucky,Livingston County,9,8,2285,2533,1049,333,36.9,40.9,16.9,5.4,1760,2792,1722,577,25.7,40.8,25.1,8.4,9,8,1157,3198,1752,706,17.0,46.9,25.7,10.4
Kentucky,Logan County,6,6,6706,5664,2208,1278,42.3,35.7,13.9,8.1,5498,6898,3402,1673,31.5,39.5,19.5,9.6,6,6,3957,7357,4518,2418,21.7,40.3,24.8,13.2
Kentucky,Lyon County,8,7,1934,1635,940,450,39.0,33.0,19.0,9.1,1981,2256,1321,627,32.0,36.5,21.4,10.1,9,9,819,2588,2040,1182,12.4,39.0,30.8,17.8
Kentucky,Madison County,4,5,11376,8357,6369,6172,35.2,25.9,19.7,19.1,10428,12531,9970,9196,24.8,29.7,23.7,21.8,4,5,7421,15534,14616,15064,14.1,29.5,27.8,28.6
Kentucky,Magoffin County,9,12,4675,1740,804,348,61.8,23.0,10.6,4.6,4198,2369,1311,532,49.9,28.2,15.6,6.3,9,12,2765,3372,2017,758,31.0,37.8,22.6,8.5
Kentucky,Marion County,6,4,4246,4145,1289,659,41.1,40.1,12.5,6.4,3472,5167,2065,1068,29.5,43.9,17.5,9.1,7,9,2461,6011,3131,1803,18.4,44.8,23.4,13.4
Kentucky,Marshall County,7,9,6107,6766,4137,1814,32.4,35.9,22.0,9.6,4913,8093,5359,2913,23.1,38.0,25.2,13.7,7,9,3139,9266,6633,3579,13.9,41.0,29.3,15.8
Kentucky,Martin County,8,7,4009,2023,743,433,55.6,28.1,10.3,6.0,3601,2324,1201,709,46.0,29.7,15.3,9.0,9,12,2467,3464,2263,571,28.1,39.5,25.8,6.5
Kentucky,Mason County,6,3,4286,3615,1888,1106,39.3,33.2,17.3,10.2,3031,4076,2628,1637,26.7,35.8,23.1,14.4,6,3,1965,4478,3377,1868,16.8,38.3,28.9,16.0
Kentucky,McCracken County,5,8,11458,14047,10942,6084,26.9,33.0,25.7,14.3,8887,15018,12981,8152,19.7,33.3,28.8,18.1,5,8,5559,14417,15491,10571,12.1,31.3,33.6,23.0
Kentucky,McCreary County,9,10,5457,2427,812,422,59.8,26.6,8.9,4.6,5053,3312,1586,717,47.4,31.0,14.9,6.7,9,10,3383,4973,3055,864,27.6,40.5,24.9,7.0
Kentucky,McLean County,3,2,2612,2413,871,420,41.4,38.2,13.8,6.6,1965,2602,1587,583,29.2,38.6,23.6,8.7,3,2,1206,2624,2027,718,18.3,39.9,30.8,10.9
Kentucky,Meade County,1,1,3546,5623,3103,1518,25.7,40.8,22.5,11.0,3557,6438,4314,1822,22.1,39.9,26.7,11.3,3,2,2592,7652,6116,2846,13.5,39.8,31.8,14.8
Kentucky,Menifee County,9,8,1685,1038,246,153,54.0,33.2,7.9,4.9,1788,1654,416,355,42.4,39.3,9.9,8.4,9,8,1176,1763,1085,480,26.1,39.1,24.1,10.7
Kentucky,Mercer County,6,6,4750,4829,2041,1137,37.2,37.9,16.0,8.9,3429,5891,2926,1912,24.2,41.6,20.7,13.5,6,6,2302,5808,4038,2806,15.4,38.8,27.0,18.8
Kentucky,Metcalfe County,9,8,3217,1722,638,296,54.8,29.3,10.9,5.0,2828,2531,923,447,42.0,37.6,13.7,6.6,9,8,1686,2843,1619,806,24.2,40.9,23.3,11.6
Kentucky,Monroe County,9,9,3999,2421,611,522,52.9,32.1,8.1,6.9,3332,2730,1170,664,42.2,34.6,14.8,8.4,8,7,1889,3133,1408,1057,25.2,41.8,18.8,14.1
Kentucky,Montgomery County,6,5,5466,4166,1686,1142,43.9,33.4,13.5,9.2,4433,5904,2682,2014,29.5,39.3,17.8,13.4,6,5,3243,7210,4832,3151,17.6,39.1,26.2,17.1
Kentucky,Morgan County,7,9,4093,1860,884,488,55.9,25.4,12.1,6.7,4068,3050,1482,721,43.6,32.7,15.9,7.7,9,11,2681,3556,2416,1157,27.3,36.2,24.6,11.8
Kentucky,Muhlenberg County,6,5,9086,7120,2680,1247,45.1,35.4,13.3,6.2,7423,8812,3683,1758,34.2,40.7,17.0,8.1,6,6,4886,9161,5465,2265,22.4,42.1,25.1,10.4
Kentucky,Nelson County,1,1,5912,7530,3020,1697,32.6,41.5,16.6,9.3,4996,10251,5358,3180,21.0,43.1,22.5,13.4,6,3,3764,12402,8550,4786,12.8,42.0,29.0,16.2
Kentucky,Nicholas County,8,7,1972,1686,496,266,44.6,38.1,11.2,6.0,1721,1744,824,347,37.1,37.6,17.8,7.5,8,7,1016,1987,1337,546,20.8,40.7,27.4,11.2
Kentucky,Ohio County,6,6,6354,4630,1737,841,46.9,34.1,12.8,6.2,5034,6313,2758,1132,33.0,41.4,18.1,7.4,6,6,3526,6957,4202,1585,21.7,42.8,25.8,9.7
Kentucky,Oldham County,1,1,4178,6366,5681,4824,19.8,30.2,27.0,22.9,4103,8055,8909,9299,13.5,26.5,29.3,30.6,1,1,3280,9645,12462,16500,7.8,23.0,29.8,39.4
Kentucky,Owen County,8,4,2635,2127,692,433,44.8,36.1,11.8,7.4,2244,2886,1231,638,32.1,41.2,17.6,9.1,8,4,1180,3452,1811,895,16.1,47.0,24.7,12.2
Kentucky,Owsley County,9,12,2057,601,217,312,64.5,18.9,6.8,9.8,1646,907,439,250,50.8,28.0,13.5,7.7,9,12,1047,1130,549,542,32.0,34.6,16.8,16.6
Kentucky,Pendleton County,1,1,2924,2983,933,496,39.9,40.7,12.7,6.8,2469,4259,1475,878,27.2,46.9,16.2,9.7,1,1,1594,4724,2490,1064,16.1,47.9,25.2,10.8
Kentucky,Perry County,7,11,9625,5207,2294,1236,52.4,28.4,12.5,6.7,8162,6149,3548,1737,41.7,31.4,18.1,8.9,7,11,5259,6291,5250,2737,26.9,32.2,26.9,14.0
Kentucky,Pike County,7,11,22401,13351,5712,3477,49.8,29.7,12.7,7.7,17647,15840,8087,4579,38.2,34.3,17.5,9.9,7,11,11776,16149,10549,5909,26.5,36.4,23.8,13.3
Kentucky,Powell County,6,6,3502,2451,690,369,49.9,35.0,9.8,5.3,3721,3099,1115,550,43.9,36.5,13.1,6.5,6,6,2171,3413,1715,1091,25.9,40.7,20.4,13.0
Kentucky,Pulaski County,5,8,14240,10520,4768,2984,43.8,32.4,14.7,9.2,13225,13386,7786,4033,34.4,34.8,20.3,10.5,5,8,8445,18277,11234,6397,19.0,41.2,25.3,14.4
Kentucky,Robertson County,8,4,693,452,154,109,49.2,32.1,10.9,7.7,613,570,247,136,39.1,36.4,15.8,8.7,8,4,399,567,354,252,25.4,36.1,22.5,16.0
Kentucky,Rockcastle County,7,8,5099,2810,796,544,55.1,30.4,8.6,5.9,4701,4105,1386,917,42.3,37.0,12.5,8.3,7,8,2848,5111,2704,1157,24.1,43.2,22.9,9.8
Kentucky,Rowan County,7,9,4411,2391,1865,1809,42.1,22.8,17.8,17.3,3625,3617,2485,2728,29.1,29.0,20.0,21.9,7,9,2447,4223,3283,3664,18.0,31.0,24.1,26.9
Kentucky,Russell County,9,10,4898,2796,1536,609,49.8,28.4,15.6,6.2,4367,3932,2038,1100,38.2,34.4,17.8,9.6,9,10,3118,4531,3192,1533,25.2,36.6,25.8,12.4
Kentucky,Scott County,2,2,4504,5008,2832,2210,30.9,34.4,19.5,15.2,3986,6820,5501,4152,19.5,33.3,26.9,20.3,2,2,3525,9906,9879,8966,10.9,30.7,30.6,27.8
Kentucky,Shelby County,1,1,4913,6008,3286,2111,30.1,36.8,20.1,12.9,4616,7627,5728,4125,20.9,34.5,25.9,18.7,1,1,4132,9518,9152,7104,13.8,31.8,30.6,23.8
Kentucky,Simpson County,6,6,4003,3410,1463,854,41.1,35.0,15.0,8.8,2818,4384,2202,1276,26.4,41.0,20.6,11.9,6,4,1865,5115,3224,1815,15.5,42.6,26.8,15.1
Kentucky,Spencer County,1,1,1844,1466,605,428,42.5,33.8,13.9,9.9,1889,3095,1840,848,24.6,40.3,24.0,11.1,1,1,1463,4277,4061,2220,12.2,35.6,33.8,18.5
Kentucky,Taylor County,7,8,5871,4400,2128,1393,42.6,31.9,15.4,10.1,4875,5505,3016,1857,32.0,36.1,19.8,12.2,7,8,2861,6644,4288,2585,17.5,40.6,26.2,15.8
Kentucky,Todd County,8,7,3469,2146,912,501,49.4,30.5,13.0,7.1,2834,2846,1362,716,36.5,36.7,17.6,9.2,8,7,1836,3406,2003,875,22.6,41.9,24.7,10.8
